mass,decay_length
5.342990628947137,0.3692112366326275
5.370098405343828,0.3517260513871986
5.391762130811207,0.2228163562498736
5.373248764336439,0.6223853105869832
5.421216000852137,0.6311795643324077
5.378464939819984,0.043173264073966065
5.413543450183594,0.5126234341964132
5.330830303683051,0.2327888170714692
5.399754153269911,0.4391735175350181
5.3953805383640265,1.70936173917767
5.395408818005139,0.14822209465971162
5.384344397028944,0.7785974136520554
5.395233444776777,0.0380126739656945
5.342018296183976,0.26239268204551264
5.348767873234787,0.09266226807510497
5.311968223556354,0.11554246634316752
5.303544724467125,0.013438266621813402
5.415554656813064,0.0911579428853413
5.3941325947854395,0.010095055541004818
5.371808143043373,0.21061889396343125
5.361866171738908,1.6265477147407883
5.31892996008791,0.32404197782892247
5.353293850115692,0.14137567131302833
5.387229263719197,0.1216356254540838
5.3336413741093995,1.1354256279805195
5.363144291918491,2.4770692472748066
5.3551740572424364,1.1898035904391786
5.426191083876672,1.5081675359144404
5.345240391310026,1.2084317693425204
5.367161833575799,0.9451339973404767
5.3737777159670355,0.2787061364467983
5.402179391002212,0.4749778848218897
5.353572147967774,0.3098542064817995
5.366615346052377,0.7087164111319996
5.37891358847375,0.19717512823426153
5.339731083176737,0.5772519778140879
5.381564530150169,0.00265345859838709
5.39282605537696,0.26158720987801076
5.374714350992863,1.5276059160887925
5.38632183130251,0.20616241277511174
5.311827473823024,0.18825691206002804
5.3983874622761645,0.019406949621716536
5.356889686239362,1.0389294214271607
5.358415246795717,0.3377497085765238
5.344078230049785,1.9336227455158141
5.364570881396763,0.20641778764770516
5.300554174826572,0.0834380771851694
5.393894153492486,0.35711957532864014
5.343415166384824,1.2516559866940895
5.328571446514758,0.12996370797590645
5.361575673488064,1.5869125840771434
5.325413282075286,0.229429292819081
5.347937753645598,0.48862422472628214
5.301905559793311,0.2540346790286426
5.358502305270745,0.31352148400720536
5.3679079565413295,1.319485423665561
5.321908031095527,0.03930284123960777
5.3649274762476065,0.1161340106170172
5.368731753089542,0.2237591032890021
5.36907125383697,0.44701711696113017
5.37168988305188,0.11649091768619543
5.389081545048421,0.8570917375539713
5.376963802874061,0.4973958857074504
5.3458211133682845,0.09402401532076497
5.405644923528392,0.5150456821547349
5.320726624072507,0.023244161072524094
5.3486400778256815,0.6538130014225892
5.352951533561642,0.12171756000179884
5.364910661911981,0.01840011684114836
5.341870971051251,0.30648768375459995
5.390565268284098,0.7283263501458431
5.3729741834527935,0.04092181161770139
5.3614718600931575,0.21551170281485152
5.330577386609952,1.0019121781300184
5.365705827346612,0.787823910280199
5.32535944733341,0.8067845120376678
5.374308930552339,0.4697148191480423
5.313548001775644,0.543357627547797
5.396786035678594,0.36246612733397304
5.353305840729386,0.778204763273448
5.3341953657739225,0.5667037433968873
5.381458005832022,1.1408123931920147
5.369076886683732,0.1814656773178405
5.394898792598136,0.597583081668851
5.351003105587969,0.022800824895976957
5.377514930699339,0.7186750222746316
5.390940834306309,0.38922353288980466
5.353966866927329,0.07578115053882527
5.355133843122861,1.0374736004314173
5.3803030149887405,0.2631039677053901
5.4224133104518,0.20951369839839332
5.348614545441273,0.2611037125677257
5.374614358064135,0.28672539170570543
5.330713114072067,0.42544510068091324
5.323049663496257,0.8781256310882245
5.340566102483992,0.07433359820658914
5.373369500485883,0.04756053352459503
5.367176991946338,0.09801759308931259
5.407099539157954,1.2647607673890702
5.336799123568764,0.28127977924732805
5.386158886280851,0.11015952154963884
5.387940382723204,0.144629112226591
5.3493187183821895,0.06589379427914338
5.262963556771893,0.4035243314486498
5.359160837343971,0.09914891420526804
5.37451204714255,0.048764304148880826
5.335072496557343,0.0731038575029571
5.357615053657293,0.3280719289251927
5.338256910833898,0.34586373323262065
5.319401591585388,0.07706248338474203
5.379954520829657,0.26753096168030166
5.4239676874933185,0.21173839699240524
5.4313963537096495,1.7043021439027157
5.393081960284844,0.44545351088577917
5.3942531868042085,0.009511804015188119
5.3488125569529235,0.1988069642178444
5.352353251212133,0.25443918387000464
5.3832635947980165,0.526791713434896
5.415245633367743,0.41960001342141473
5.361796471023905,0.8631246715589255
5.356730005100037,0.3766914901531096
5.402560168380596,0.4018293527492909
5.343808958739609,0.09501508839837995
5.359312202468324,0.17695487044568117
5.368258695919801,0.03480190738705603
5.340189667669985,0.1378363652420866
5.362731623511419,0.011728946474086883
5.369540251415387,0.5303502111063064
5.392581736923808,0.8802671968629229
5.389758295700589,0.07655304784000162
5.321743344272677,0.04972662874209446
5.4476328569331045,0.16496706886484336
5.321197731215247,0.15044997800526774
5.3233368092601125,0.24552396823970074
5.382894568090508,1.3251427052236349
5.3325615849270935,0.3854568409281131
5.41197764401305,0.0007510116695886789
5.341042278326973,1.145183995291394
5.346394432532943,1.5802512582718946
5.417608063910713,0.3086598881033794
5.379499185789809,1.0138214821014164
5.356095563894894,0.6926021662163212
5.303802754530344,0.7246964516502917
5.406615755724642,0.297857522623968
5.380533817828494,1.266294400747449
5.364293330047477,1.0286572614910143
5.301811606349772,1.329977817330434
5.298917307675848,0.629456517548626
5.386660688982151,0.9677879361296955
5.354087465321385,0.10802011917755745
5.353592768349819,0.16972547404124072
5.376955328738159,0.08205232506941784
5.368481341032676,0.07497124927533763
5.374143395106528,0.21666562336218806
5.389645008165383,0.2895632562846676
5.399176234426656,1.5942511051211372
5.390412263273431,0.4793587883757448
5.392030012223607,0.17290530791346073
5.375222228502293,0.12097492964639796
5.379396176694012,0.00017655758612215503
5.365651392347723,2.4271047868908986
5.3195839780640375,0.6126315355734586
5.412551246917606,0.1687795391952842
5.3896276044187665,0.6973514361592147
5.356739614176374,0.1601439082437287
5.3271654251373155,0.40294627302582725
5.3627299033344045,0.5962788252079186
5.330686577024577,0.14824255658029237
5.339797448516105,0.5859729289424397
5.361782995563908,0.24919634041981334
5.3698597881455274,0.9700502004126197
5.368420198509335,0.11506804297659574
5.313343771955269,3.611204219585155
5.35412005310063,0.4348974433495524
5.359367615072985,0.4012697233790838
5.440020465437516,0.1547510162334447
5.4141278551443195,0.005919297843329363
5.38795327523185,0.5629531283846747
5.375506225351866,0.7727100635592601
5.392999118568965,0.2428069978007658
5.413683483764676,0.07999160386010523
5.36961699527603,1.3139656063148502
5.353581224862486,0.1528431580492978
5.354914380694512,0.04917166545463488
5.405394005052319,0.15701235595217955
5.366556922082096,0.1478943852415527
5.356016576218495,1.7302707459243576
5.398417900697741,0.7991679971053296
5.33381359453213,0.5597505852200186
5.365679975973874,0.40890519706898193
5.358476420917303,0.6728280079430164
5.355181908671063,0.9868181266223018
5.369797386652289,0.38430354619836943
5.353200725473474,0.11137280138192687
5.409582167113724,0.05737914093812483
5.362219417662619,0.15303972789879636
5.394344780823319,1.616792414113945
5.339433544511518,0.050900716029504384
5.3931614259230045,0.6030518108133167
5.375348484207427,1.0045384132932367
5.340901127442813,0.28441363215247006
5.362031639470249,1.1248770747025343
5.27447005514313,0.11891076295535306
5.38137321868341,0.07281876056981298
5.385183817267307,0.3519616144155183
5.407075577005368,0.65891644568691
5.382205384149945,0.36559067272195184
5.339280037763928,0.1911295036238441
5.420395013998356,1.2700315505288147
5.402418577028958,1.3692949374464494
5.422957210126438,0.8251634856317147
5.339709646512396,0.10014899663229436
5.398638527796141,0.04884845588514337
5.350084781043051,0.7006497632040971
5.34915657570126,0.28689161541068153
5.388620790422552,0.7243058865606118
5.427213296981092,0.08392102790473964
5.33193868117684,0.0371027832819487
5.353511548885512,0.21248870997117053
5.381013971457946,0.4197474802862816
5.391078282888937,0.0657353858575295
5.400315126495641,0.10208212091903629
5.304015274202087,0.7983344040530772
5.369023940505081,0.035120188464265206
5.349592332507788,0.8026074255605257
5.395710448443957,0.47481642036512955
5.39549606340909,0.21764078408435208
5.314060413875489,0.4753452417254527
5.334878197660196,0.5596537536456913
5.3776636574075845,0.19941186781228373
5.374333699660729,0.15568776234489576
5.353129487964297,0.6455981896382558
5.397232214856829,0.060114546568404155
5.373611674249217,0.11959957982970011
5.3797579011664345,0.08803053464858396
5.341812835716402,0.21263203153805144
5.372670503359835,0.7386476609241641
5.398236274329128,0.12383608057261421
5.40759771250667,0.5132246340151656
5.3845124240801825,0.2996204253359651
5.337363343824937,1.0891580903337872
5.406290510909053,0.2432016162682495
5.352839958248316,0.47468350240186563
5.269385076177292,0.4353058972333061
5.407752349411826,0.10370761980058268
5.3640732207143635,0.4879364944318038
5.3251870801014185,0.2450522159488849
5.373758160818003,0.14318879448890234
5.411118058355488,0.9874112191076783
5.358496823182539,0.0060750531270474
5.362569315631465,0.13351933350140754
5.320033341608297,0.5394212875420469
5.341285995347437,0.0694456762532387
5.391926365997042,0.33786170936724
5.358415631932699,0.5404181530986699
5.33042137987639,0.22269747296675038
5.350549576078666,1.5307378520956576
5.362155713294773,0.046196851590275326
5.366771813220801,1.8452689469873744
5.347068578876667,0.07568252154270473
5.376217575537256,1.5471983443277988
5.349621360341892,0.6322157107101387
5.321071021665326,0.006586072017279615
5.365448400715113,0.02527589561765648
5.368214890118864,1.3735003302317592
5.324864703637171,0.36892461512883096
5.3969163306686045,0.038130027852820714
5.405784975162766,0.5140102501741063
5.381266266217577,0.010091439314734251
5.391282017701263,0.7900994003384394
5.409183224313003,0.39660841419262716
5.365495374184554,0.05806250796013757
5.354672732972197,0.5384154644109784
5.352704565148612,0.30526252533926884
5.367088412943554,0.19446765776603214
5.428298813542022,0.34977669768271225
5.404011741363012,0.27389842708112294
5.379391549279728,0.12021588449297084
5.386979022961433,0.07263013868783244
5.382770914194056,0.37704002480775023
5.365040900171782,1.0600009503078183
5.422073293783864,0.4115656564995261
5.381370065848253,0.27266306504317217
5.393048113588345,1.5468952844411967
5.399478050723351,1.2865885184320043
5.414074564374713,0.5972379838593243
5.4104735624311235,1.736727264469699
5.382682856194503,0.160275324644447
5.3572963073167434,1.6506293495688038
5.277708241142154,0.6239294919282093
5.370139392156794,0.017908182898780517
5.358675104799228,0.32792454727495407
5.386087250427311,0.7376703526622999
5.336831663829999,0.1054368585255267
5.351190460707464,0.9148209364341897
5.388603337051629,0.017537903783672402
5.384676919087677,0.054719324381297514
5.413356592576153,0.8391619055885894
5.335260357624643,0.019102388773874216
5.403805408985319,0.3968434673378934
5.35912953747495,2.702069904716703
5.369427803971286,0.1427292094013095
5.417496859895317,0.0700128762102172
5.31868497558101,0.09097513143111549
5.385455698629991,1.8326653234527592
5.364490033085989,0.35891193292436263
5.378554723604239,1.5728570887309439
5.389185886860595,0.3489592905351068
5.402163553526353,0.3090193256540476
5.367232413542832,0.8114200506432316
5.358287799830299,0.19486447259556625
5.363755151924362,0.022325603555701366
5.328535915043811,0.8645983411937064
5.34657821576602,0.3965680477755793
5.378603880501563,0.10973104959951283
5.380065571841175,0.101786162826568
5.399156599606935,0.24959006941574383
5.408635508629133,0.6649793720506211
5.352217558913346,0.32204682315658073
5.375764956963482,2.088857147983147
5.322044002759183,2.116276182925703
5.359240062659917,0.06372386699512107
5.382903909437375,0.6808677049907872
5.345318052995896,2.293368677755085
5.3160284818650565,0.01704434885369509
5.318239373514323,1.3550001679337127
5.351197250109367,0.07469731244692587
5.41854265356026,0.03340463921436977
5.366990796322842,0.2849031713212363
5.349584726593024,0.20687629395285942
5.417160482019378,0.252391767078468
5.362464742578784,0.11167167621196664
5.326756372580788,0.2030653468386235
5.320110139025944,0.15353030704685666
5.373009442623413,2.8090062680933094
5.395942081438267,0.37892053019534533
5.382545654693409,0.11072319780019034
5.368498297336325,0.2517213266613756
5.388419823769928,1.9604922517089158
5.348606013205977,0.7148729629412195
5.34335312022298,0.7556331476367061
5.303374760458203,0.4212926485822521
5.328040497516924,0.158331956388338
5.370742245328573,0.010253042526851008
5.356319690933411,0.6825955508284315
5.363815082220778,0.29530362090981194
5.397835906126142,1.0302007994132616
5.416538195728059,0.31891646578179556
5.3800287496742785,0.6025269060464776
5.360818221285519,0.4700236268636771
5.322950198216729,0.28450960531888064
5.344654783395607,0.6316816644690209
5.347658599172262,0.21128432314206022
5.396770275117728,0.6584601400785705
5.358657844142969,0.37807838454135373
5.371851592410607,0.883579553696291
5.3242783879833,0.400750217627318
5.3270932612234345,0.5945721029636564
5.413092494038189,0.6248044044962963
5.396112989728356,0.2962709740494306
5.34163776519841,0.050224919294423624
5.448438306405319,0.11414004172875128
5.33440199428435,0.5642723405086316
5.349098252790076,0.9604652639989715
5.360624231136905,0.051783461132182705
5.443148818286326,0.16122323326592197
5.344023292781583,0.03745883261088307
5.380805830302745,0.7391891178239212
5.402338874201837,0.25517466140512646
5.381047047490834,0.9866385885562872
5.430925992883427,0.32229644983249184
5.392014441387059,0.5505177647663387
5.398232877286222,0.04157277097239431
5.384210168946564,0.22733935318354492
5.417265876557151,0.14410602355644989
5.358297628505522,0.361415511953622
5.386321167684845,0.2713785170420069
5.367117558002971,0.18686009450117425
5.365659201235462,0.097819298749353
5.382871912760765,1.0795267463571638
5.353060801387808,0.16929804687270553
5.389233092113372,0.3676020738736521
5.3748400679859065,0.1465499604731831
5.381318054791635,0.4596945901421912
5.42918450507992,0.16052393760443637
5.326843344285068,0.011420028406808818
5.337748427703268,0.23112502697560924
5.346962809860655,1.7954959306682452
5.3860753421871745,0.1118438025840496
5.358906885231004,0.23818034688477988
5.364958411409036,0.7094166575953764
5.391764789536632,0.15875684146545763
5.368952568216051,0.2748961199439329
5.392117451916353,2.2238011690387687
5.342736234605469,0.4849251227750265
5.374743685789946,1.4802915472906077
5.4348974264172,0.08046829683204476
5.404792638005117,0.2722874592383074
5.427124968492977,0.9851967160031673
5.328877555363681,0.1659637406584955
5.400342304227177,0.6349725392991147
5.353137585229696,0.02711147153691783
5.410798575339598,1.0232326069093425
5.305027890149265,0.009111795966449652
5.388608889409051,1.2398418300870364
5.408058485545489,0.022899353857576764
5.376626161852464,0.05093784868301869
5.371716812242649,0.47909154553037053
5.372380953982869,0.3280242848660278
5.350079429434117,0.7688735278128127
5.371857012356741,0.05033261233714609
5.359780629984099,1.9303101524433148
5.371635458501349,0.1124433691582078
5.33364974260317,0.581348035361195
5.397808386655573,0.3767484893411753
5.372669970352131,0.08961710128948959
5.387156881869328,0.42623778059688616
5.380987366040685,0.00902467648630216
5.348984724160312,0.694910283214494
5.317905389170525,0.11399004039424203
5.413995286558891,0.10760622897470853
5.340247096151085,0.25787553582696593
5.351388521437328,0.46388145165936434
5.358996018332381,0.76296707283901
5.371816961313008,0.7988690777201428
5.3659440913589185,0.23118916714525212
5.370163181078063,0.930080887021784
5.369709670434385,0.06149529991454907
5.374042001951861,0.7332435869519964
5.359918074025334,0.5075742913290611
5.349489886175739,1.5172059498587298
5.356333766973031,0.02927507983238792
5.348521742274989,0.25066932606442466
5.32996058299642,0.5367506834466951
5.407649384918525,0.048545725832399696
5.351227839935513,0.005170980620986128
5.36839836652293,0.6056847782365022
5.353437949045125,0.4677959949569996
5.390003078977093,0.08897182938297682
5.329338554763862,0.8186169363428538
5.375714229979287,0.3015831311042432
5.401007434072521,0.8161366387994966
5.346634581338834,0.9697742773862299
5.362767488512145,0.11580804264298067
5.3509105292212595,1.2627484722483249
5.439627709166834,0.5480895289529008
5.3751435905804215,1.072498639480146
5.374111157311663,0.7966308862999946
5.333138021805235,0.7590190846476376
5.4343925560733215,0.3800208735546301
5.425792013319689,0.21526867608881298
5.339043259639054,0.7765109485027604
5.37468828311514,0.17616983391614718
5.348703295552228,0.11578765200919129
5.4009357221554195,0.08915036708642719
5.393726795504164,0.2642153762126283
5.3399492609958426,0.017401640513365107
5.344583667878284,0.7356351658987381
5.402399354852586,1.3599104401334656
5.375721286863799,0.0031191010291865186
5.340006198503181,0.20356887997075576
5.362813797479376,0.0226392013662336
5.359413926529763,0.6298008596439274
5.360421163373595,0.31445259609979465
5.368265330884056,0.6504560327965434
5.356902180408903,0.17317388127593067
5.336857895951433,0.5656973959510821
5.3868057177018756,0.70830375704024
5.344672781615964,1.5842974482595442
5.380183225163627,0.3086791783582426
5.386796406528282,0.510699985016262
5.415480106658323,0.02997874830076864
5.3470941367777645,0.3665314249273521
5.382062123929044,0.872787639691764
5.389101812096214,0.07433938175602449
5.3980785560006534,0.6620941578573506
5.361700223493098,0.131582937965507
5.353446978890881,0.2308456263608442
5.332278846120693,0.05555398167273933
5.340151231496783,0.01902780285957503
5.374606525577318,0.09950762220287558
5.395967527179323,0.317490504676843
5.36444644211001,0.14380965265255263
5.3880804215899705,0.1654300333318496
5.3613570878150965,0.2247848116777482
5.378293566676458,1.299844183905646
5.352252685637072,0.46474238991146616
5.340000218994442,0.46344125229260913
5.351601357822685,0.011882363174702662
5.360004355268668,1.0072364862037078
5.372713103560401,0.9944729791168933
5.380511724719963,0.1596501911538469
5.270648970734751,0.5530520471263886
5.278262216358158,0.41861457417692116
5.350879228476288,1.3086099327897713
5.36320471995867,0.26899990395811496
5.35529756222088,1.871370929881126
5.3215080598902595,0.8730874877683822
5.334290018083537,0.7443424871764718
5.3508580393000695,0.3320747335348049
5.372209483918354,0.8632775609938955
5.377164411148995,0.1885217667932736
5.348490536722414,0.9018974086572589
5.388664357156224,0.47043683099205613
5.34428298046072,0.18563187704064607
5.422372258264098,1.016446447389159
5.353346031675648,0.639929631906004
5.402824959226887,0.04167037897301062
5.340557302743065,0.0855094160584534
5.397687390045757,0.3225695715680355
5.377372394274593,0.024374055910458537
5.341007301203199,0.034817800039128884
5.362569248553207,0.8132512066074539
5.339909204739602,0.3890947832744531
5.337284051079084,0.001809032598872765
5.405662381794879,0.026812531515917996
5.415032172759196,0.07358759436219606
5.382756758722187,0.695711945163797
5.346365505863172,0.17354559783724152
5.3950685312635365,0.22615535485316346
5.347291474610234,0.28868663784609583
5.390940466225362,0.6371292995835912
5.328332363484108,0.2741349914170088
5.348418772484482,0.6214378247598064
5.380125101154119,0.18335020770723306
5.369176791718874,0.5185543417635324
5.413191130863552,0.4461268506609747
5.360585226777581,0.0700211920452814
5.405414325418534,0.3810361759667073
5.370295242752561,0.4954064796427328
5.330028468274011,0.09352217284169202
5.374326354480885,0.25253167183080344
5.3115515472218275,0.3748819996466626
5.313995197648464,0.020361569792426096
5.407486101782585,0.28471297529743844
5.345562707044017,0.49090774687565164
5.391816262040433,1.7924431415481688
5.347890741932575,0.76615311264042
5.386662388775568,0.06128612536768617
5.317619802780157,1.1917699491583356
5.349369711600638,0.13722471277202988
5.360941093196365,0.21334256953155106
5.367656183338002,0.020636212017047215
5.386954708943013,0.10228487160032414
5.288310695797664,1.0052892818226928
5.383583432090614,0.012949997195975256
5.359932133344634,0.04375285876003302
5.320417269685627,0.9885921104553992
5.380995564907849,1.1837313195710417
5.320264651101311,0.640760802707443
5.369296823461851,0.0885825910043251
5.367253329813768,1.6844794826205955
5.419466348501524,0.3700207070843533
5.344849442597174,0.2644519208075491
5.3728251644113785,0.11136170313509051
5.366316898856644,0.3019289949530377
5.327679841239962,0.010513910616428509
5.352822941426913,0.07222592672712985
5.328406837541194,0.5883349725247441
5.3257042989569925,1.56882016063274
5.390297782244936,1.0100514144739008
5.386464149986014,0.2921884777656529
5.338964599141292,0.47671600329631075
5.41467887911822,0.15240691964801922
5.336146104372878,0.16672096581256743
5.347539637843584,0.8349803564731988
5.3036733018470406,0.6896599763631222
5.3726576276235765,1.0408167402587505
5.349665820796345,0.9357293362933201
5.321559780220061,0.9057706293157438
5.378975669156115,1.0048787321532224
5.336369449853498,0.5354286146905769
5.35623798984437,0.1292133660896664
5.335467872339925,1.141446562519051
5.354797296333327,0.04254367617288062
5.371896399021987,1.5807159379241362
5.297235499289173,2.8119948258676635
5.336284556907429,0.3269512714082199
5.354517323527613,0.1532071845678678
5.36356401657684,0.9271109133988336
5.397395478643369,0.28214132714237317
5.379195574834157,0.19430467190583334
5.384442003875725,0.44444251515588834
5.387449243996026,0.23980018195763478
5.380949163794652,0.6305189793982992
5.341489920561452,0.6165009138984393
5.403663730055827,0.25917872367073735
5.355696954133255,0.3412204833041496
5.388244341455291,0.8262354811238966
5.335077086900239,0.636127139975031
5.407890994274636,1.242263617996896
5.38208185456328,0.028595692895753252
5.359358482344936,0.08318132361154025
5.3960782051523735,0.6371673886672636
5.309409722851411,0.31692124703972774
5.368851701194084,0.1702003350647589
5.375839105534012,0.03525170077652868
5.321027872327225,0.41874174092491584
5.4135532025457165,0.1297952694687991
5.358362763248957,0.07707729676867425
5.327847531448385,0.05376765043251246
5.334083865149395,0.3499974315916956
5.371224238856503,0.3097947040307922
5.327616234741006,0.717651979542846
5.3015726626259,0.12918029353571414
5.3668570482671845,0.9537121419384584
5.406175460464653,0.5175376546896573
